chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index,
None, None, 54694, 0, 0, 1, -1, 1, 4, 5.0, 5.5, 2, Pierre-Emerick, 4.5, 11, True, , None, 111, 54694.jpg, 6.3, Aubameyang, 28.9, False, None, a, 1, 3, 57, 1061800, 64748, 906207, 26889, 0.4, 5.1, Aubameyang, 810, 7, 1, 2, 12, 0, 0, 0, 2, 0, 0, 10, 222, 285.0, 124.3, 392.0, 80.0, 
100, 75, 59966, 0, 0, -2, 2, 0, 4, 0.7, 0.9, 1, Alexandre, 0.2, 12, False, , 2019-09-01T18:30:14.246208Z, 93, 59966.jpg, 3.8, Lacazette, 1.5, False, None, a, 1, 3, 15, 76469, 3845, 223576, 888, 0.0, 1.6, Lacazette, 166, 2, 0, 0, 3, 0, 0, 0, 1, 0, 0, 2, 49, 81.0, 35.5, 131.0, 24.8, 
0, 0, 205533, 0, 0, -1, 1, 0, 4, 0.0, 0.0, 0, Edward, 0.0, 13, False, Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul, 2019-08-08T15:30:15.638344Z, 44, 205533.jpg, 0.0, Nketiah, 0.7, False, None, n, 1, 3, 0, 32787, 714, 91171, 1222, 0.0, 0.0, Nketiah, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 80201, 0, 0, 0, 0, 0, 1, 3.7, 4.2, 2, Bernd, 3.2, 14, False, , None, 50, 80201.jpg, 3.2, Leno, 6.5, False, None, a, 1, 3, 29, 289056, 6790, 245818, 8093, 0.6, 5.8, Leno, 810, 0, 0, 2, 12, 0, 0, 0, 2, 0, 35, 1, 168, 218.6, 0.0, 0.0, 21.8, 
100, 100, 37605, 0, 0, -3, 3, 0, 3, 0.5, 1.0, 0, Mesut, 0.0, 15, False, , 2019-08-09T17:00:13.419733Z, 72, 37605.jpg, 2.0, Özil, 0.6, False, None, a, 1, 3, 2, 15464, 463, 87288, 962, 0.0, 0.3, Özil, 70, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 6.4, 18.8, 2.0, 2.7, 
0, 0, 57249, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Henrikh, 0.0, 16, False, Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-09-02T23:30:14.832021Z, 68, 57249.jpg, 1.3, Mkhitaryan, 0.9, False, None, n, 1, 3, 4, 22557, 23, 110542, 527, 0.0, 0.6, Mkhitaryan, 110, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 5.4, 33.9, 46.0, 8.6, 
100, 100, 84450, 0, 0, -2, 2, 0, 3, 2.3, 2.8, 2, Granit, 1.8, 18, False, , 2019-09-08T21:00:18.761460Z, 53, 84450.jpg, 1.8, Xhaka, 0.8, False, None, a, 1, 3, 14, 27397, 700, 81253, 1113, 0.3, 2.6, Xhaka, 679, 0, 0, 2, 11, 0, 0, 0, 4, 0, 0, 0, 85, 119.2, 91.0, 42.0, 25.3, 
100, 100, 198849, 0, 0, -2, 2, 0, 3, 1.3, 1.8, 0, Lucas, 0.8, 19, False, , 2019-09-08T21:00:18.773636Z, 48, 198849.jpg, 1.9, Torreira, 1.4, False, None, a, 1, 3, 13, 49023, 613, 107234, 2181, 0.2, 2.7, Torreira, 200, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 51, 75.4, 66.4, 97.0, 23.9, 
0, 0, 153256, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Mohamed, 0.0, 20, False, Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul, 2019-08-31T11:30:14.714406Z, 43, 153256.jpg, 0.0, Elneny, 0.8, False, None, n, 1, 3, 0, 76017, 5225, 54035, 3238, 0.0, 0.0, Elneny, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 242166, 0, 0, 2, -2, 0, 3, 3.3, 3.8, 2, Matteo, 2.8, 21, False, , None, 47, 242166.jpg, 2.9, Guendouzi, 10.9, False, None, a, 1, 3, 26, 699774, 13725, 360389, 17844, 0.6, 5.5, Guendouzi, 781, 0, 2, 2, 11, 0, 0, 0, 2, 0, 0, 2, 143, 171.0, 130.5, 92.0, 39.4, 
None, None, 41270, 0, 0, -2, 2, 1, 2, 5.5, 6.0, 2, David, 5.0, 106, False, , None, 58, 41270.jpg, 2.9, Luiz Moreira Marinho, 5.7, False, None, a, 1, 3, 23, 87606, 6741, 330562, 5014, 0.9, 4.0, David Luiz, 720, 1, 0, 1, 12, 0, 0, 0, 2, 0, 0, 3, 129, 197.6, 24.5, 43.0, 26.6, 
None, None, 98980, 0, 0, -1, 1, 0, 1, 0.5, 1.0, 0, Emiliano, 0.0, 427, False, , None, 44, 98980.jpg, 0.0, Martínez, 0.3, False, None, a, 1, 3, 0, 3494, 101, 8985, 227, 0.0, 0.0, Martínez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 101184, 0, 0, -1, 1, 0, 2, 4.7, 5.2, 1, Calum, 4.2, 467, False, , None, 44, 101184.jpg, 4.6, Chambers, 1.5, False, None, a, 1, 3, 23, 91893, 7082, 57722, 2427, 1.0, 5.2, Chambers, 405, 1, 0, 2, 3, 0, 0, 0, 2, 0, 0, 2, 88, 103.4, 67.9, 108.0, 27.9, 
None, None, 182539, 0, 0, 0, 0, 1, 3, 2.3, 2.8, 1, Daniel, 1.8, 469, False, , None, 55, 182539.jpg, 2.6, Ceballos Fernández, 8.0, False, None, a, 1, 3, 23, 984542, 3360, 781771, 29726, 0.3, 4.2, Ceballos, 479, 0, 2, 1, 7, 0, 0, 0, 0, 0, 0, 3, 99, 107.6, 147.4, 74.0, 32.9, 
100, 100, 195735, 0, 0, -2, 2, 0, 3, 5.0, 5.5, 2, Nicolas, 4.5, 488, False, , 2019-08-09T09:30:12.533555Z, 93, 195735.jpg, 3.2, Pépé, 3.4, False, None, a, 1, 3, 29, 173081, 5097, 304605, 11099, 0.5, 3.1, Pépé, 636, 1, 2, 1, 11, 0, 0, 0, 1, 0, 0, 2, 101, 150.0, 212.2, 248.0, 61.2, 
0, 0, 200641, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Reiss, 0.2, 489, False, Knee injury - Expected back 23 Nov, 2019-10-07T15:00:21.389844Z, 53, 200641.jpg, 1.2, Nelson, 0.1, False, None, i, 1, 3, 5, 7270, 7, 12537, 299, 0.0, 0.9, Nelson, 150, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 15, 27.2, 50.3, 67.0, 14.5, 
100, 100, 200089, 0, 0, 0, 0, 0, 3, 1.5, 2.0, 1, Joseph, 1.0, 490, False, , 2019-09-07T11:30:17.190466Z, 50, 200089.jpg, 1.5, Willock, 0.2, False, None, a, 1, 3, 12, 21720, 202, 22701, 464, 0.2, 2.4, Willock, 351, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 50, 45.6, 91.4, 62.0, 19.9, 
None, None, 444145, 0, 0, 0, 0, 0, 4, 0.7, 1.2, 1, Gabriel Teodoro, 0.2, 504, False, , None, 45, 444145.jpg, 0.7, Martinelli Silva, 1.4, False, None, a, 1, 3, 2, 118950, 1798, 111764, 2636, 0.0, 0.4, Martinelli, 45, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5.4, 5.1, 14.0, 2.4, 
100, 100, 192895, 0, 0, -1, 1, 0, 2, 0.5, 1.0, 0, Kieran, 0.0, 515, False, , 2019-08-09T12:00:11.271398Z, 54, 192895.jpg, 0.0, Tierney, 1.0, False, None, a, 1, 3, 0, 50872, 3194, 43470, 1485, 0.0, 0.0, Tierney, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 223340, 0, 0, 0, 0, 0, 3, 3.0, 3.5, 1, Bukayo, 2.5, 541, False, , 2019-09-24T21:30:13.707726Z, 45, 223340.jpg, 2.5, Saka, 1.1, False, None, a, 1, 3, 10, 91595, 6219, 17342, 3334, 0.6, 2.2, Saka, 296, 0, 1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 39, 58.6, 89.3, 84.0, 23.3, 
None, None, 37339, 0, 0, -2, 2, 0, 2, -1.5, 0.0, 0, Ahmed, 0.0, 22, False, , None, 43, 37339.jpg, 1.4, El Mohamady, 1.0, False, None, a, 2, 7, 7, 35329, 312, 100189, 2411, 0.0, 1.6, El Mohamady, 230, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 53, 61.0, 88.2, 2.0, 15.1, 
100, 0, 43252, -1, 1, -2, 2, 0, 2, 0.0, 0.0, 0, James, 0.0, 23, False, , 2019-08-08T17:00:13.859858Z, 43, 43252.jpg, 0.0, Chester, 0.0, False, None, a, 2, 7, 0, 195, 7, 5694, 61, 0.0, 0.0, Chester, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 47390, 0, 0, 0, 0, 0, 2, -1.3, 0.2, 0, Neil, 0.2, 24, False, , None, 45, 47390.jpg, 2.3, Taylor, 0.3, False, None, a, 2, 7, 16, 16215, 148, 15233, 897, 0.0, 3.6, Taylor, 568, 0, 0, 2, 11, 0, 0, 0, 1, 0, 0, 0, 95, 90.8, 27.5, 26.0, 14.5, 
100, 100, 123354, 0, 0, 0, 0, 0, 2, -1.5, 0.0, 0, Kortney, 0.0, 25, False, , 2019-08-15T13:00:13.496241Z, 45, 123354.jpg, 0.0, Hause, 0.1, False, None, a, 2, 7, 0, 539, 20, 3143, 64, 0.0, 0.0, Hause, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 54764, 0, 0, -1, 1, 0, 4, -1.5, 0.0, 0, Jonathan, 0.0, 26, False, , 2019-10-03T12:30:10.314025Z, 54, 54764.jpg, 1.0, Kodjia, 0.1, False, None, a, 2, 7, 1, 2309, 123, 24220, 115, 0.0, 0.2, Kodjia, 16, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0.0, 0.0, 2.0, 0.2, 
100, 100, 98770, 0, 0, -1, 1, 0, 1, -1.5, 0.0, 0, Ørjan, 0.0, 27, False, , 2019-07-30T15:00:08.973693Z, 44, 98770.jpg, 0.0, Nyland, 0.2, False, None, a, 2, 7, 0, 2000, 34, 6754, 155, 0.0, 0.0, Nyland, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 85242, 0, 0, -3, 3, 1, 3, 2.3, 3.8, 1, Conor, 3.8, 28, False, , None, 57, 85242.jpg, 3.0, Hourihane, 0.1, False, None, a, 2, 7, 18, 4447, 271, 14261, 397, 0.7, 3.2, Hourihane, 334, 1, 1, 1, 5, 0, 0, 0, 2, 0, 0, 1, 71, 97.2, 118.2, 111.0, 32.6, 
None, None, 114283, 0, 0, -1, 1, 1, 3, 5.5, 7.0, 13, Jack, 7.0, 29, False, , None, 59, 114283.jpg, 4.7, Grealish, 4.6, False, None, a, 2, 7, 42, 182959, 56359, 259475, 4508, 1.2, 7.1, Grealish, 810, 2, 3, 2, 13, 0, 0, 0, 2, 0, 0, 5, 190, 290.2, 322.2, 206.0, 81.9, 
100, 100, 193488, 0, 0, 0, 0, 0, 3, 4.3, 5.8, 2, Anwar, 5.8, 30, False, , 2019-08-04T16:30:15.264156Z, 55, 193488.jpg, 4.5, El Ghazi, 1.8, False, None, a, 2, 7, 36, 137858, 9327, 47150, 9365, 1.1, 6.5, El Ghazi, 559, 2, 3, 2, 10, 0, 0, 0, 0, 0, 0, 0, 105, 174.4, 125.5, 272.0, 57.1, 
None, None, 122806, 0, 0, 4, -4, 0, 3, 3.7, 5.2, 2, John, 5.2, 31, False, , None, 59, 122806.jpg, 4.6, McGinn, 12.6, False, None, a, 2, 7, 41, 1008018, 12608, 363271, 38372, 0.9, 6.9, McGinn, 810, 3, 1, 2, 13, 0, 0, 0, 1, 0, 0, 4, 154, 253.4, 197.1, 272.0, 72.2, 
0, 0, 174597, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Andre, 0.0, 32, False, Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul, 2019-08-04T16:30:15.274646Z, 49, 174597.jpg, 0.0, Green, 0.0, False, None, n, 2, 7, 0, 174, 7, 1152, 16, 0.0, 0.0, Green, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 27770, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Birkir, 0.0, 33, False, Left Aston Villa by mutual consent on 8/8., 2019-08-08T15:30:15.672945Z, 45, 27770.jpg, 0.0, Bjarnason, 0.0, False, None, u, 2, 7, 0, 415, 7, 6603, 58, 0.0, 0.0, Bjarnason, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 221239, 0, 0, -1, 1, 0, 3, -1.0, 0.5, 1, Keinan, 0.5, 34, False, , None, 44, 221239.jpg, 1.0, Davis, 0.3, False, None, a, 2, 7, 5, 11740, 605, 17248, 469, 0.1, 1.1, Davis, 55, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 17, 13.4, 22.7, 21.0, 5.5, 
100, 100, 40564, 0, 0, -1, 1, 0, 3, -1.3, 0.2, 0, Henri, 0.2, 35, False, , 2019-09-25T23:00:14.221337Z, 44, 40564.jpg, 1.0, Lansbury, 0.7, False, None, a, 2, 7, 2, 64808, 141, 41275, 1199, 0.0, 0.5, Lansbury, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2.2, 1.1, 4.0, 0.8, 
0, 0, 89274, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, José Ignacio, 0.0, 36, False, Hernia - Expected back 02 Nov, 2019-10-17T13:00:14.384046Z, 58, 89274.jpg, 2.4, Peleteiro Romallo, 0.2, False, None, i, 2, 7, 12, 10661, 13, 20860, 843, 0.0, 2.1, Jota, 245, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 32, 41.8, 53.7, 21.0, 11.6, 
100, 100, 21205, 0, 0, 0, 0, 0, 1, 0.7, 2.2, 3, Tom, 2.2, 94, False, , 2019-10-08T22:30:12.278354Z, 45, 21205.jpg, 3.0, Heaton, 6.4, False, None, a, 2, 7, 27, 210977, 2559, 194380, 9352, 0.5, 6.0, Heaton, 810, 0, 0, 2, 13, 0, 0, 0, 0, 0, 23, 0, 138, 165.2, 0.0, 0.0, 16.4, 
100, 100, 169359, 0, 0, -1, 1, 1, 2, 4.5, 6.0, 10, Matt, 6.0, 309, False, , 2019-09-29T10:00:18.754454Z, 44, 169359.jpg, 8.0, Targett, 0.6, False, None, a, 2, 7, 24, 17016, 10755, 55196, 1204, 1.4, 5.5, Targett, 241, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 5, 98, 109.6, 95.2, 24.0, 22.9, 
100, None, 213345, 0, 0, 1, -1, 1, 4, 3.5, 6.2, 2, Wesley, 6.2, 428, False, , 2019-10-19T19:00:18.658995Z, 61, 213345.jpg, 4.7, Moraes, 2.9, False, None, a, 2, 7, 42, 295831, 5989, 181381, 24645, 1.0, 6.9, Wesley, 769, 4, 1, 2, 11, 0, 0, 1, 0, 0, 0, 7, 126, 199.0, 72.3, 351.0, 61.6, 
100, 100, 79852, 0, 0, -1, 1, 0, 1, -1.5, 0.0, 0, Jed, 0.0, 429, False, , 2019-08-05T15:00:10.959066Z, 44, 79852.jpg, 0.0, Steer, 0.1, False, None, a, 2, 7, 0, 815, 14, 4039, 73, 0.0, 0.0, Steer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 149484, 0, 0, 1, -1, 0, 2, 0.0, 1.5, 2, Tyrone, 1.5, 445, False, , None, 46, 149484.jpg, 3.0, Mings, 5.8, False, None, a, 2, 7, 27, 409383, 2511, 169544, 11149, 0.3, 5.9, Mings, 810, 0, 1, 2, 13, 0, 0, 0, 1, 0, 0, 3, 163, 247.6, 27.8, 14.0, 29.0, 
100, 100, 199798, -1, 1, -2, 2, 0, 2, -1.3, 0.2, 0, Ezri, 0.2, 452, False, , 2019-08-05T15:00:10.970602Z, 43, 199798.jpg, 1.0, Konsa Ngoyo, 0.1, False, None, a, 2, 7, 1, 703, 26, 2749, 73, 0.0, 0.2, Konsa, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 6.2, 0.3, 0.0, 0.7, 
100, 100, 108156, 0, 0, 0, 0, 1, 2, 0.7, 2.2, 2, Bjorn, 2.2, 455, False, , 2019-10-05T16:00:14.611602Z, 45, 108156.jpg, 3.2, Engels, 1.0, False, None, a, 2, 7, 29, 85748, 842, 38947, 2219, 0.5, 6.4, Engels, 794, 0, 0, 3, 12, 0, 0, 0, 1, 0, 0, 4, 149, 162.8, 5.0, 19.0, 18.9, 
None, None, 203368, 0, 0, -1, 1, 0, 2, 1.3, 2.8, 5, Frédéric, 2.8, 458, False, , None, 44, 203368.jpg, 3.3, Guilbert, 0.8, False, None, a, 2, 7, 23, 53750, 1187, 36432, 1228, 0.6, 5.2, Guilbert, 624, 0, 2, 2, 8, 0, 0, 0, 3, 0, 0, 0, 100, 136.6, 88.6, 31.0, 25.6, 
100, 100, 148508, 0, 0, -2, 2, 0, 3, 0.3, 1.8, 1, Mahmoud Ahmed, 1.8, 465, False, , 2019-08-31T16:30:09.941826Z, 53, 148508.jpg, 1.2, Ibrahim Hassan, 1.0, False, None, a, 2, 7, 10, 49410, 570, 180244, 2186, 0.3, 1.9, Trézéguet, 422, 0, 1, 1, 6, 0, 0, 0, 2, 1, 0, 0, 18, 76.8, 90.3, 182.0, 34.7, 
None, None, 230046, 0, 0, 0, 0, 0, 3, 0.3, 1.8, 1, Douglas Luiz, 1.8, 470, False, , None, 45, 230046.jpg, 3.3, Soares de Paulo, 4.0, False, None, a, 2, 7, 23, 437080, 5235, 248110, 10006, 0.4, 5.1, Douglas Luiz, 293, 2, 0, 2, 5, 0, 0, 0, 1, 0, 0, 2, 78, 114.2, 43.0, 32.0, 19.0, 
None, None, 88175, 0, 0, -1, 1, 0, 1, -1.5, 0.0, 0, Lovre, 0.0, 474, False, , None, 44, 88175.jpg, 0.0, Kalinic, 0.1, False, None, a, 2, 7, 0, 804, 24, 2936, 80, 0.0, 0.0, Kalinic, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 184704, 0, 0, -1, 1, 0, 3, 0.5, 2.0, 2, Marvelous, 2.0, 491, False, , None, 44, 184704.jpg, 2.2, Nakamba, 1.3, False, None, a, 2, 7, 11, 99044, 3339, 39770, 2922, 0.5, 2.5, Nakamba, 434, 0, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 80, 99.4, 60.1, 7.0, 16.7, 
100, 100, 56917, 0, 0, 0, 0, 1, 2, 4.2, 4.2, 9, Steve, 3.7, 58, False, , 2019-07-30T11:30:12.364426Z, 50, 56917.jpg, 2.3, Cook, 0.3, False, None, a, 3, 91, 21, 11956, 4004, 10460, 458, 0.7, 4.2, Steve Cook, 810, 0, 0, 1, 13, 0, 0, 0, 1, 0, 0, 3, 136, 210.0, 22.4, 16.0, 24.9, 
None, None, 126184, 0, 0, -1, 1, 0, 2, 5.5, 5.5, 8, Nathan, 5.0, 59, False, , None, 49, 126184.jpg, 3.3, Aké, 12.5, False, None, a, 3, 91, 30, 229767, 28826, 553467, 5319, 1.0, 6.1, Aké, 810, 1, 1, 1, 13, 0, 0, 0, 1, 0, 0, 3, 173, 235.4, 45.3, 120.0, 40.0, 
0, 0, 41320, 0, 0, -2, 2, 0, 2, 0.0, 0.0, 0, Charlie, 0.0, 60, False, Knee injury - Unknown return date, 2019-08-25T15:30:14.994228Z, 43, 41320.jpg, 1.5, Daniels, 0.1, False, None, i, 3, 91, 3, 3017, 10, 14771, 155, 0.0, 0.7, Daniels, 126, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 18, 22.4, 29.6, 0.0, 5.2, 
100, 50, 223911, 0, 0, -1, 1, 1, 2, 0.5, 0.2, 0, Chris, 0.0, 61, False, , 2019-10-04T11:30:13.479244Z, 44, 223911.jpg, 3.2, Mepham, 1.0, False, None, a, 3, 91, 13, 84180, 67, 88984, 1283, 0.0, 3.0, Mepham, 271, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 53, 91.6, 2.5, 72.0, 16.6, 
100, 100, 15149, 0, 0, -1, 1, 0, 2, 1.2, 1.2, 0, Simon, 0.7, 62, False, , 2019-06-25T11:30:06.976202Z, 44, 15149.jpg, 1.0, Francis, 0.0, False, None, a, 3, 91, 2, 552, 39, 565, 46, 0.2, 0.5, Francis, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9.0, 0.6, 0.0, 1.0, 
100, 50, 54469, 0, 0, -2, 2, 0, 2, 2.2, 1.1, 5, Adam, 1.7, 63, False, , 2019-08-31T17:30:17.323480Z, 43, 54469.jpg, 2.0, Smith, 0.5, False, None, a, 3, 91, 10, 9956, 757, 76090, 279, 0.4, 2.3, Adam Smith, 400, 0, 0, 1, 7, 0, 0, 0, 2, 0, 0, 0, 60, 38.6, 23.2, 65.0, 12.6, 
100, 100, 235530, 0, 0, -1, 1, 0, 2, 0.5, 0.5, 0, Lloyd, 0.0, 64, False, , 2019-08-04T16:00:15.955778Z, 44, 235530.jpg, 0.0, Kelly, 0.1, False, None, a, 3, 91, 0, 2536, 182, 4935, 190, 0.0, 0.0, Kelly, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 171129, 0, 0, 2, -2, 0, 2, 3.8, 3.8, 8, Diego, 3.3, 65, False, , None, 42, 171129.jpg, 3.7, Rico, 12.0, False, None, a, 3, 91, 22, 698892, 35626, 261993, 4374, 0.8, 5.2, Rico, 540, 0, 2, 1, 6, 0, 0, 0, 1, 0, 0, 2, 117, 146.0, 208.2, 14.0, 36.9, 
